,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
189,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites latifolius,124.141,42.842,-145.0,-100.0,125.99,44.41
190,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites olenekensis,121.65,42.011,-145.0,-100.0,123.53,43.43
191,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cf.haydenii,130.403,48.889,-100.0,-66.0,119.28,54.32
192,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
193,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum haydenii,130.365,42.862,-100.0,-66.0,121.21,47.77
194,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum microphyllum,130.336,42.893,-100.0,-66.0,121.17,47.8
195,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum multinerve,130.365,42.862,-100.0,-66.0,121.21,47.77
196,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.336,42.893,-100.0,-66.0,121.17,47.8
197,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.403,48.889,-100.0,-66.0,119.28,54.32
198,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum renifolium,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
199,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum rotundum,130.336,42.893,-100.0,-66.0,121.17,47.8
200,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum aff.burejense,119.586,45.429,-145.0,-100.0,121.44,47.28
201,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum aff.burejense,121.671,41.999,-145.0,-100.0,123.55,43.42
202,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum angustifolium,125.137,42.885,-145.0,-100.0,127.0,44.51
203,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum angustum,131.11700000000002,44.084,-145.0,-100.0,135.21,45.85
204,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites auriculaecordatus,130.403,48.889,-100.0,-66.0,119.28,54.32
205,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites heilongjiangensis,130.403,48.889,-100.0,-66.0,119.28,54.32
206,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites orientalis,130.403,48.889,-100.0,-66.0,119.28,54.32
207,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites peltatifolius,130.403,48.889,-100.0,-66.0,119.28,54.32
208,Angiospermae,Dicotyledoneae,O,F,Ptilophyllum,Ptilophyllum acutifolium,86.969,28.397,-145.0,-100.0,49.81,-46.36
209,Angiospermae,Dicotyledoneae,O,F,Schizolepis,Schizolepis angustipeduncuraris,120.579,49.243,-145.0,-100.0,121.87,51.14
210,Angiospermae,Dicotyledoneae,O,F,Sphenobaiera,Sphenobaiera angustifolia,129.24,42.887,-145.0,-100.0,131.21,44.74
211,Angiospermae,Dicotyledoneae,O,F,Sphenolepis,Sphenolepis concinna,131.66,45.649,-145.0,-100.0,133.94,48.29
212,Angiospermae,Dicotyledoneae,O,F,Sphenolepis,Sphenolepis kurriana,106.804,35.132,-145.0,-100.0,109.21,35.67
213,Angiospermae,Dicotyledoneae,O,F,Sphenolepis,Sphenolepis kurriana,119.201,29.401,-145.0,-100.0,122.65,31.86
214,Angiospermae,Dicotyledoneae,O,F,Sphenopteris,Sphenopteris acrodentata,120.568,28.328000000000007,-145.0,-100.0,124.42,31.3
215,Angiospermae,Dicotyledoneae,O,F,Taeniopteris,Taeniopteris alternata,91.11200000000001,29.646,-145.0,-100.0,88.7,13.52
216,Angiospermae,Dicotyledoneae,O,F,Taxodioxylon,Taxodioxylon cryptomerioides,130.394,48.887,-100.0,-66.0,119.27,54.32
217,Angiospermae,Dicotyledoneae,O,F,Thallites,Thallites jiayingensis,130.30700000000002,48.861,-100.0,-66.0,119.19,54.28
218,Angiospermae,Dicotyledoneae,O,F,Ussuriocladus,Ussuriocladus antuensis,128.56799999999998,42.661,-145.0,-100.0,130.54,44.48
219,Angiospermae,Dicotyledoneae,O,F,Zamiophyllum,Zamiophyllum angustifolium,115.179,23.638,-145.0,-100.0,121.17,25.19
220,Angiospermae,Monocotyledoneae,O,Alangiaceae,Alangium,Alangium feijiajieense,127.96,45.21100000000001,-100.0,-66.0,118.2,50.34
221,Angiospermae,Monocotyledoneae,O,Liliaceae,Dianella,Dianella longifolia,88.833,29.358,-100.0,-33.0,80.18,12.44
222,Angiospermae,Monocotyledoneae,O,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,119.357,40.96100000000001,-174.0,-145.0,122.52,42.22
223,Angiospermae,Monocotyledoneae,O,Taxodiaceae,Athrotaxites,Athrotaxites cf.berryi,121.41,41.78,-145.0,-100.0,123.31,43.19
224,Angiospermae,Monocotyledoneae,O,F,Anomozamites,Anomozamites arcticus,130.29,47.347,-145.0,-100.0,132.28,49.89
225,Angiospermae,Monocotyledoneae,O,F,Cladophlebis,Cladophlebis argutula,127.352,45.719,-145.0,-100.0,129.44,48.09
226,Angiospermae,Monocotyledoneae,O,F,Czekanowskia,Czekanowskia setacea,123.423,41.833,-145.0,-100.0,125.36,43.36
227,Angiospermae,Monocotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,130.336,42.893,-100.0,-66.0,121.17,47.8
228,Angiospermae,Monocotyledoneae,O,F,Taxodioxylon,Taxodioxylon sequoianum,102.708,25.048,-100.0,-66.0,110.66,23.07
229,Angiospermae,C,Gnetales,F,Chaoyangia,Chaoyangia liangii,120.445,41.57100000000001,-163.0,-145.0,123.64,42.82
230,Angiospermae,C,O,Araliaceae,Araliaephyllum,Araliaephyllum obtusilobum,129.434,42.764,-145.0,-100.0,131.42,44.63
231,Angiospermae,C,O,Fagaceae,Castanea,Castanea tangyuaensis,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
232,Angiospermae,C,O,Marantaceae,Phrynium,Phrynium tibeticum,88.35700000000001,29.355,-100.0,-33.0,79.76,12.41
233,Angiospermae,C,O,Schizaceae,Ruffordia,Ruffordia goepperti,117.371,25.948,-145.0,-100.0,122.34,28.05
234,Angiospermae,C,O,Schizaceae,Ruffordia,Ruffordia goepperti,129.254,42.894,-145.0,-100.0,131.22,44.75
235,Angiospermae,C,O,Tiliaceae,Cf.Tiliaephyllum,Cf.Tiliaephyllum tsagajannicum,130.403,48.889,-100.0,-66.0,119.28,54.32
236,Angiospermae,C,O,Tiliaceae,Tiliaephyllum,Tiliaephyllum tsagajannicum,130.403,48.889,-100.0,-66.0,119.28,54.32
237,Angiospermae,C,O,F,Antholithus,Antholithus fulongshanensis,120.619,41.101000000000006,-174.0,-163.0,125.63,44.28
238,Angiospermae,C,O,F,Antholithus,Antholithus ovatus,120.83,41.612,-163.0,-145.0,124.04,42.85
239,Angiospermae,C,O,F,Beipiaoa,Beipiaoa parva,120.836,41.615,-163.0,-145.0,124.04,42.86
240,Angiospermae,C,O,F,Beipiaoa,Beipiaoa rotunda,120.836,41.615,-163.0,-145.0,124.04,42.86
241,Angiospermae,C,O,F,Beipiaoa,Beipiaoa spinosa,120.836,41.615,-163.0,-145.0,124.04,42.86
242,Angiospermae,C,O,F,Erenia,Erenia stenoptera,120.836,41.615,-163.0,-145.0,124.04,42.86
243,Angiospermae,C,O,F,Gurvanella,Gurvanella exquisites,123.423,41.833,-163.0,-145.0,126.68,43.05
244,Angiospermae,C,O,F,Ruffordia,Ruffordia goepperti,117.365,25.941,-145.0,-100.0,122.34,28.05
245,Bryophyta,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia orientalis,111.892,26.488000000000003,-201.0,-174.0,118.22,33.63
246,Bryophyta,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia orientalis,116.42,30.423,-201.0,-174.0,122.14,38.24
247,Bryophyta,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia orientalis,117.324,25.293000000000003,-201.0,-174.0,124.24,33.34
248,Bryophyta,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia orientalis,110.61,30.965,-201.0,-163.0,116.28,35.13
249,Bryophyta,Hepaticae,Marchantiales,Davalliaceae,Davallia,Davallia niehhutzuensis,121.542,38.869,-145.0,-100.0,123.75,40.29
250,Bryophyta,Hepaticae,Marchantiales,F,Marchantiolites,Marchantiolites sulcatus,114.534,39.896,-174.0,-163.0,119.18,43.22
251,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites elegans,114.534,39.896,-174.0,-163.0,119.18,43.22
252,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites hebeiensis,114.534,39.896,-174.0,-163.0,119.18,43.22
253,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites lui,87.973,44.099,-174.0,-163.0,91.31,47.77
254,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites minutus,123.687,41.282,-247.0,-237.0,103.08,43.53
255,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites solenotus,114.534,39.896,-174.0,-163.0,119.18,43.22
256,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites subrotuntus,88.65100000000002,42.791,-201.0,-174.0,99.89,48.7
257,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites xinjiangensis,85.413,46.076,-201.0,-174.0,87.07,54.85
258,Bryophyta,Hepaticae,O,F,Hepaticites,Hepaticites yaoi,92.463,44.118,-174.0,-163.0,96.19,47.88
259,Bryophyta,Hepaticae,O,F,Metzgerites,Metzgerites barkolensis,92.463,44.118,-174.0,-163.0,96.19,47.88
260,Bryophyta,Hepaticae,O,F,Metzgerites,Metzgerites exhibens,114.534,39.896,-174.0,-163.0,119.18,43.22
261,Bryophyta,Hepaticae,O,F,Metzgerites,Metzgerites yuxinanensis,114.534,39.896,-174.0,-163.0,119.18,43.22
262,Bryophyta,Hepaticae,O,F,Riccardiopsis,Riccardiopsis hsüi,114.534,39.896,-174.0,-163.0,119.18,43.22
263,Bryophyta,Musci,O,F,Brachyphyllum,Brachyphyllum ningshiaense,106.326,35.49800000000001,-145.0,-100.0,108.7,36.01
264,Bryophyta,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium popovii,131.124,45.26,-145.0,-100.0,133.43,47.87
265,Bryophyta,C,O,Bryiidae,Mnioites,Mnioites brachyphylloides,85.413,46.076,-174.0,-163.0,87.83,49.13
266,Bryophyta,C,O,Bryiidae,Stachybryolites,Stachybryolites zhoui,85.413,46.076,-201.0,-174.0,87.07,54.85
267,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,119.789,29.162,-100.0,-66.0,114.32,33.96
268,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,115.357,26.341,-100.0,-66.0,111.85,29.6
269,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,118.239,28.685,-100.0,-66.0,113.17,32.88
270,Bryophyta,C,O,Pinaceae,Pityostrobus,Pityostrobus nieerkuensis,124.416,41.979,-145.0,-100.0,126.36,43.56
271,Bryophyta,C,O,F,Brachyphyllum,Brachyphyllum ningshiaense,126.053,42.94300000000001,-145.0,-100.0,127.93,44.62
272,Bryophyta,C,O,F,Brachyphyllum,Brachyphyllum ningshiaense,130.266,43.739,-145.0,-100.0,132.18,45.64
273,Bryophyta,C,O,F,Taeniopteris,Taeniopteris nervosa,131.135,45.828,-145.0,-100.0,133.37,48.43
274,Bryophyta,C,O,F,Thallites,Thallites dasyphyllus,120.836,41.614,-163.0,-145.0,124.04,42.86
275,Bryophyta,C,O,F,Thallites,Thallites jianshangouensis,120.836,41.614,-163.0,-145.0,124.04,42.86
276,Bryophyta,C,O,F,Thallites,Thallites pinghsiangensis,113.866,27.618,-237.0,-201.0,110.51,36.66
277,Bryophyta,C,O,F,Thallites,Thallites pinghsiangensis,113.375,28.061,-201.0,-174.0,119.43,35.42
278,Bryophyta,C,O,F,Thallites,Thallites pinghsiangensis,120.986,42.165,-201.0,-174.0,129.09,49.05
279,Bryophyta,C,O,F,Thallites,Thallites pinghsiangensis,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
280,Bryophyta,C,O,F,Thallites,Thallites riccioides,120.836,41.614,-163.0,-145.0,124.04,42.86
281,Bryophyta,C,O,F,Thallites,Thallites zeilleri,120.765,41.798,-201.0,-174.0,128.76,48.71
282,Bryophyta,C,O,F,Thallites,Thallites zeilleri,110.311,39.048,-174.0,-163.0,114.7,42.45
283,Gymnospermae,Coniferopsida,Coniferales,Cheirolepidiaceae,Conites,Conites longidens,123.423,41.833,-163.0,-145.0,126.68,43.05
284,Gymnospermae,Coniferopsida,Coniferales,Cheirolepidiaceae,Conites,Conites shihjenkouensis,124.773,42.778,-174.0,-145.0,132.27,47.33
285,Gymnospermae,Coniferopsida,Coniferales,Dicksoniaceae,Coniopteris,Coniopteris cf.arctica,119.598,45.43600000000001,-145.0,-100.0,121.45,47.29
286,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,117.371,25.948,-145.0,-100.0,122.34,28.05
287,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,105.571,33.551,-145.0,-100.0,108.17,31.39
288,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,105.651,33.657,-145.0,-100.0,108.19,31.51
289,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,110.06,41.034,-145.0,-100.0,111.89,41.76
290,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,114.887,40.824,-145.0,-100.0,116.79,41.85
291,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,117.669,49.51,-145.0,-100.0,118.82,51.21
292,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.735,49.213,-145.0,-100.0,121.0,51.05
293,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.795,48.65600000000001,-145.0,-100.0,121.16,50.5
294,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.795,48.65600000000001,-145.0,-100.0,121.16,50.5
295,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.836,41.614,-145.0,-100.0,122.74,42.99
296,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.72,37.043,-145.0,-100.0,123.09,38.43
297,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.245,41.538,-145.0,-100.0,123.17,42.94
298,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.822,28.898000000000003,-145.0,-100.0,123.46,31.59
299,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.67,42.021,-145.0,-100.0,123.55,43.44
300,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.68,42.018,-145.0,-100.0,123.56,43.44
301,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.046,28.866,-145.0,-100.0,123.69,31.63
302,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.769,27.744,-145.0,-100.0,123.9,30.5
303,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.896,29.969,-145.0,-100.0,124.02,32.93
304,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.781,29.363000000000003,-145.0,-100.0,124.18,32.33
305,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.097,27.793000000000006,-145.0,-100.0,124.19,30.65
306,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.903,29.499,-145.0,-100.0,124.24,32.49
307,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.559,28.855,-145.0,-100.0,125.14,32.1
308,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,123.552,42.447,-145.0,-100.0,125.43,43.98
309,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.489,41.909,-145.0,-100.0,126.44,43.5
310,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.311,40.07,-145.0,-100.0,126.45,41.65
311,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.916,43.58600000000001,-145.0,-100.0,126.7,45.19
312,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,125.144,42.918,-145.0,-100.0,127.0,44.54
313,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.28,43.74800000000001,-145.0,-100.0,132.19,45.65
314,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.304,47.356,-145.0,-100.0,132.29,49.9
315,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145.0,-100.0,133.27,47.89
316,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145.0,-100.0,133.27,47.89
317,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145.0,-100.0,133.27,47.89
318,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,131.143,45.83,-145.0,-100.0,133.38,48.44
319,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,131.69,47.534,-145.0,-100.0,133.72,50.17
320,Gymnospermae,Coniferopsida,Coniferales,Schizaeaceae,Klukia,Klukia browniana,114.276,22.377,-145.0,-100.0,120.79,23.72
321,Gymnospermae,Coniferopsida,Coniferales,Schizaeaceae,Klukia,Klukia browniana,122.379,41.481,-145.0,-100.0,124.33,42.95
322,Gymnospermae,Coniferopsida,Coniferales,Schizaeaceae,Klukia,Klukia browniana,125.748,43.455,-145.0,-100.0,127.56,45.11
323,Gymnospermae,Coniferopsida,Coniferales,Schizaeaceae,Klukia,Klukia browniana,95.829,30.748,-145.0,-100.0,92.84,14.82
324,Gymnospermae,Coniferopsida,Coniferales,Schizaeaceae,Klukia,Klukia browniana,96.927,30.065,-145.0,-100.0,93.86,14.2
325,Gymnospermae,Coniferopsida,Coniferales,Taxaceae,Torreya,Torreya borealis,121.643,42.00899999999999,-145.0,-100.0,123.52,43.43
326,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Athrotaxites,Athrotaxites berryi,123.539,42.43899999999999,-145.0,-100.0,125.41,43.97
327,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Athrotaxites,Athrotaxites berryi,131.15,46.644,-145.0,-100.0,133.27,49.25
328,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis cf.magnifolia,121.664,42.019,-145.0,-100.0,123.54,43.44
329,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis cf.magnifolia,130.961,45.293,-145.0,-100.0,133.26,47.89
330,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cryptomeria,Cryptomeria bamoca,104.907,40.726,-145.0,-100.0,106.74,41.13
331,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cryptomeria,Cryptomeria fortunei,109.985,41.012,-145.0,-100.0,111.82,41.73
332,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides bommeri,123.539,42.43899999999999,-145.0,-100.0,125.41,43.97
333,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,97.044,40.29,-145.0,-100.0,98.94,40.2
334,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,120.798,37.05,-145.0,-100.0,123.16,38.44
335,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,125.911,44.13800000000001,-145.0,-100.0,128.15,46.42
336,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,129.507,42.904,-145.0,-100.0,131.48,44.77
337,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,130.339,43.721,-145.0,-100.0,132.25,45.63
338,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,91.112,29.646,-145.0,-100.0,88.7,13.52
339,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Elatides,Elatides curvifolia,97.174,30.011,-145.0,-100.0,94.09,14.16
340,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Podocarpus,Podocarpus fuxinensis,121.67,41.99800000000001,-145.0,-100.0,123.55,43.42
341,Gymnospermae,Coniferopsida,Coniferales,Ulmaceae,Ulmiphyllum,Ulmiphyllum brookense,126.161,43.861999999999995,-145.0,-100.0,127.94,45.54
342,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum boreale,117.68,49.466,-201.0,-145.0,123.41,53.22
343,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum cf.Japonicum,120.829,41.612,-163.0,-145.0,124.03,42.85
344,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum expansum,120.383,41.495,-163.0,-145.0,123.58,42.74
345,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum longispicum,120.841,41.607,-163.0,-145.0,124.05,42.85
346,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum mamillare,121.045,41.805,-163.0,-145.0,124.26,43.05
347,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum muensteri,113.292,40.075,-201.0,-163.0,119.99,47.83
348,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum obesum,95.363,37.848,-174.0,-163.0,100.02,36.93
349,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum obesum,102.879,36.428,-174.0,-163.0,106.84,39.93
350,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum obesum,117.359,25.944000000000006,-163.0,-100.0,121.66,27.74
351,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum obesum,120.707,36.977,-163.0,-100.0,122.82,38.02
352,Gymnospermae,Coniferopsida,Coniferales,F,Brachyphyllum,Brachyphyllum rhombicum,120.968,41.61,-163.0,-145.0,124.18,42.85
353,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus brookensis,129.507,42.904,-145.0,-100.0,131.48,44.77
354,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cf.rotundatus,119.533,49.166,-145.0,-100.0,120.8,50.99
355,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cinctus,119.585,45.286,-145.0,-100.0,121.46,47.14
356,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cinctus,131.33,46.594,-145.0,-100.0,133.47,49.21
357,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis binxianensis,121.663,42.03,-145.0,-100.0,123.54,43.45
358,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis binxianensis,127.479,45.756,-145.0,-100.0,129.56,48.13
359,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis burejensis,129.004,42.544,-145.0,-100.0,131.0,44.38
360,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis cf.burejensis,121.663,42.03,-145.0,-100.0,123.54,43.45
361,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis cf.orovillensis,127.479,45.756,-145.0,-100.0,129.56,48.13
362,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis consinna,121.804,42.089,-145.0,-100.0,123.68,43.52
363,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis formosa,117.662,49.50899999999999,-145.0,-100.0,118.81,51.2
364,Gymnospermae,Coniferopsida,Coniferales,F,Ctenis,Ctenis formosa,123.464,48.122,-145.0,-100.0,125.04,50.22
365,Gymnospermae,Coniferopsida,Coniferales,F,Eoglyptostrobus,Eoglyptostrobus sabioides,119.394,42.243,-163.0,-145.0,122.58,43.5
366,Gymnospermae,Coniferopsida,Coniferales,F,Equisetites,Equisetites burchardti,116.643,41.21100000000001,-145.0,-100.0,118.53,42.34
367,Gymnospermae,Coniferopsida,Coniferales,F,Equisetites,Equisetites cf.burejensis,123.536,42.445,-145.0,-100.0,125.41,43.98
368,Gymnospermae,Coniferopsida,Coniferales,F,Equisetum,Equisetum burchardtii,124.476,41.905,-145.0,-100.0,126.43,43.49
369,Gymnospermae,Coniferopsida,Coniferales,F,Equisetum,Equisetum burchardtii,131.135,45.827,-145.0,-100.0,133.37,48.43
370,Gymnospermae,Coniferopsida,Coniferales,F,Equisetum,Equisetum burejense,131.61700000000002,45.411,-145.0,-100.0,133.93,48.05
371,Gymnospermae,Coniferopsida,Coniferales,F,Klukia,Klukia browniana,119.225,29.357,-145.0,-100.0,122.69,31.83
372,Gymnospermae,Coniferopsida,Coniferales,F,Marchantiolites,Marchantiolites blairmorensis,121.803,42.088,-145.0,-100.0,123.68,43.52
373,Gymnospermae,Coniferopsida,Coniferales,F,Nilssoniopteris,Nilssoniopteris beyrichii,114.881,40.823,-145.0,-100.0,116.78,41.84
374,Gymnospermae,Coniferopsida,Coniferales,F,Nilssoniopteris,Nilssoniopteris beyrichii,119.586,45.429,-145.0,-100.0,121.44,47.28
375,Gymnospermae,Coniferopsida,Coniferales,F,Nilssoniopteris,Nilssoniopteris beyrichii,121.804,42.089,-145.0,-100.0,123.68,43.52
376,Gymnospermae,Coniferopsida,Coniferales,F,Nilssoniopteris,Nilssoniopteris conjugata,127.291,43.56800000000001,-145.0,-100.0,129.13,45.31
377,Gymnospermae,Coniferopsida,Coniferales,F,Nilssoniopteris,Nilssoniopteris didaoensis,121.41,41.78100000000001,-145.0,-100.0,123.31,43.19
